,Unnamed: 0,type,elevation_ft,continent,Longitude
44979,55204,medium_airport,15.0,OC,148.95199585
44980,55205,small_airport,1349.81139720298,OC,150.5330047607422
44981,55206,small_airport,2450.0,OC,149.36
44982,55207,medium_airport,300.0,OC,139.4600067138672
44983,55208,small_airport,254.0,OC,135.736915
44984,55210,small_airport,1000.0,OC,127.666999817
44985,55211,small_airport,1349.81139720298,OC,152.0500030517578
44986,55212,small_airport,340.0,OC,142.91700744628906
44987,55213,small_airport,1349.81139720298,OC,116.77999877929688
44988,55214,small_airport,65.0,OC,144.119444444
44989,55215,seaplane_base,712.1670117322291,NA,-62.8063
44990,55216,small_airport,1349.81139720298,OC,121.5999984741211
44991,55217,medium_airport,352.0,OC,145.95199584960938
44992,55218,small_airport,1349.81139720298,OC,135.81900024414062
44993,55219,small_airport,21.0,OC,139.53399658203125
44994,55220,medium_airport,569.0,OC,146.0070037841797
44995,55221,small_airport,1349.81139720298,OC,114.61699676513672
44996,55222,small_airport,144.0,OC,139.33700561523438
44997,55223,small_airport,1349.81139720298,OC,116.7959976196289
44998,55224,small_airport,1349.81139720298,OC,140.85000610351562
44999,55225,small_airport,1349.81139720298,OC,142.9499969482422
45000,55226,small_airport,182.0,OC,147.48300170898438
45001,55227,small_airport,1991.0,OC,138.7259979248047
45002,55228,small_airport,55.0,OC,115.401596069
45003,55229,small_airport,1433.0,OC,143.79100036621094
45004,55230,small_airport,1555.0,OC,120.594435
45005,55231,medium_airport,1121.0,OC,139.488998413
45006,55232,medium_airport,15.0,OC,153.091003
45007,55233,small_airport,1349.81139720298,OC,145.330001831
45008,55234,heliport,10.0,OC,150.076167
45009,55235,small_airport,1349.81139720298,OC,149.58299255371094
45010,55236,medium_airport,19.0,OC,149.179992676
45011,55238,small_airport,1349.81139720298,OC,144.63299560546875
45012,55239,small_airport,2415.0,OC,149.18200683594
45013,55240,small_airport,1349.81139720298,OC,140.45799255371094
45014,55241,small_airport,215.0,OC,132.88299560546875
45015,55242,medium_airport,7.0,OC,153.56199646
45016,55243,small_airport,1349.81139720298,OC,145.08299255371094
45017,55244,small_airport,1349.81139720298,OC,136.89999389648438
45018,55245,medium_airport,165.0,OC,147.5679931640625
45019,55246,small_airport,1349.81139720298,OC,134.46200561523438
45020,55247,small_airport,1349.81139720298,OC,152.6820068359375
45021,55248,small_airport,418.0,OC,138.36000061035156
45022,55249,small_airport,1349.81139720298,OC,143.38299560546875
45023,55250,small_airport,1349.81139720298,OC,150.0500030517578
45024,55251,small_airport,23.0,OC,142.218002319
45025,55252,medium_airport,1335.0,OC,151.73500061035156
45026,55253,small_airport,2415.0,OC,149.18200683594
45027,55254,small_airport,935.0,OC,116.18800354003906
45028,55255,small_airport,1349.81139720298,OC,116.46700286865234
45029,55256,small_airport,265.0,OC,140.712005615
45030,55257,small_airport,1349.81139720298,OC,146.91700744628906
45031,55258,medium_airport,542.0,OC,139.89999389648438
45032,55259,small_airport,308.0,OC,129.01199340820312
45033,55260,heliport,44.0,OC,152.8483
45034,55261,small_airport,1349.81139720298,OC,119.9000015258789
45035,55262,small_airport,11.0,OC,149.27000427246094
45036,55263,medium_airport,82.0,OC,148.552001953
45037,55264,seaplane_base,0.0,NA,-123.664
45038,55265,small_airport,2200.0,OC,147.699143887
45039,55266,small_airport,1349.81139720298,OC,133.871959
45040,55267,small_airport,1349.81139720298,OC,148.97500610351562
45041,55268,medium_airport,34.0,OC,150.475006104
45042,55269,small_airport,55.0,OC,136.302001953125
45043,55270,medium_airport,56.0,OC,122.23200225830078
45044,55271,medium_airport,210.0,OC,143.5780029296875
45045,55272,small_airport,1349.81139720298,OC,118.11699676513672
45046,55273,small_airport,15.0,OC,144.4275
45047,55274,small_airport,700.0,OC,135.93800354
45048,55275,medium_airport,414.0,OC,146.81700134277344
45049,55276,small_airport,2082.0,OC,119.16600036621
45050,55277,small_airport,145.0,OC,142.08700561523438
45051,55278,small_airport,1349.81139720298,OC,133.84300231933594
45052,55279,small_airport,1349.81139720298,OC,128.28799438476562
45053,55280,small_airport,520.0,OC,144.421666667
45054,55281,small_airport,1349.81139720298,OC,143.5330047607422
45055,55282,medium_airport,2435.0,OC,149.651992798
45056,55283,medium_airport,67.0,OC,130.6199951171875
45057,55284,small_airport,45.0,OC,139.56578063964844
45058,55285,medium_airport,18.0,OC,146.76499938964844
45059,55286,small_airport,1349.81139720298,OC,132.66000366210938
45060,55287,medium_airport,657.0,OC,148.8070068359375
45061,55288,small_airport,1349.81139720298,OC,145.85000610351562
45062,55289,small_airport,1349.81139720298,OC,147.63299560546875
45063,55290,small_airport,1349.81139720298,OC,142.675003052
45064,55291,small_airport,1349.81139720298,OC,148.5330047607422
45065,55292,small_airport,1349.81139720298,OC,115.10067
45066,55293,medium_airport,107.0,OC,152.319000244
45067,55294,small_airport,1349.81139720298,OC,119.73300170898438
45068,55295,heliport,248.0,OC,145.880667
45069,55296,small_airport,1349.81139720298,OC,134.9029998779297
45070,55297,small_airport,53.0,OC,115.677001953125
45071,55298,small_airport,1349.81139720298,OC,119.56700134277344
45072,55299,small_airport,1349.81139720298,OC,145.75
45073,55300,small_airport,1349.81139720298,OC,128.3070068359375
45074,55301,small_airport,1349.81139720298,OC,143.8000030517578
45075,55302,small_airport,2540.0,OC,149.131979942
45076,55303,small_airport,1349.81139720298,OC,138.33399963378906
45077,55304,small_airport,1349.81139720298,OC,150.18299865722656
45078,55305,small_airport,1349.81139720298,OC,129.76699829101562
45079,55306,small_airport,1645.0,OC,121.03600311279295
45080,55307,small_airport,1349.81139720298,OC,147.08299255371094
45081,55308,small_airport,470.0,OC,143.479003906
45082,55309,small_airport,8.0,OC,148.21499633789062
45083,55310,small_airport,768.0,OC,144.99785
45084,55311,medium_airport,63.0,OC,141.925003052
45085,55312,small_airport,1349.81139720298,OC,144.169006348
45086,55313,small_airport,1349.81139720298,OC,123.5469970703125
45087,55314,small_airport,1349.81139720298,OC,138.27499389648438
45088,55315,medium_airport,1509.0,OC,151.793335
45089,55316,small_airport,26.0,OC,115.40599822998048
45090,55317,small_airport,1349.81139720298,OC,141.70199584960938
45091,55318,small_airport,1349.81139720298,OC,118.73300170898438
45092,55319,small_airport,1349.81139720298,OC,119.88300323486328
45093,55320,small_airport,1349.81139720298,OC,147.3800048828125
45094,55321,small_airport,422.0,OC,152.61611
45095,55322,small_airport,1349.81139720298,OC,146.39999389648438
45096,55323,small_airport,385.0,OC,125.43299865722656
45097,55324,small_airport,1349.81139720298,OC,145.58299255371094
45098,55325,small_airport,1349.81139720298,OC,150.51699829101562
45099,55327,small_airport,12.0,OC,152.98300170898438
45100,55328,small_airport,1349.81139720298,OC,131.548995972
45101,55329,small_airport,710.0,OC,147.53054809570312
45102,55330,small_airport,87.0,OC,125.49299621582033
45103,55331,small_airport,504.0,OC,149.61000061035156
45104,55332,small_airport,1349.81139720298,OC,120.58300018310548
45105,55333,small_airport,1349.81139720298,OC,125.9000015258789
45106,55334,small_airport,1349.81139720298,OC,144.16700744628906
45107,55335,small_airport,1349.81139720298,OC,140.89999389648438
45108,55336,small_airport,61.0,OC,132.94495
45109,55337,medium_airport,13.0,OC,113.67174
45110,55338,small_airport,86.0,OC,153.06700134277344
45111,55339,medium_airport,724.0,OC,145.79400634765625
45112,55340,medium_airport,2117.0,OC,149.26699829101562
45113,55341,small_airport,1349.81139720298,OC,140.927001953
45114,55342,small_airport,67.0,OC,147.47500610351562
45115,55343,small_airport,1349.81139720298,OC,148.01699829101562
45116,55344,small_airport,1349.81139720298,OC,136.59800720214844
45117,55345,medium_airport,740.0,OC,134.7209930419922
45118,55346,small_airport,152.0,OC,148.58200073242188
45119,55347,small_airport,1349.81139720298,OC,145.4247283935547
45120,55348,medium_airport,1028.0,OC,150.61700439453125
45121,55349,small_airport,1349.81139720298,OC,135.730097
45122,55350,small_airport,1349.81139720298,OC,135.5850067138672
45123,55351,small_airport,3.0,OC,143.07000732421875
45124,55352,medium_airport,616.0,OC,140.503997803
45125,55353,small_airport,1349.81139720298,OC,135.88299560546875
45126,55354,small_airport,1349.81139720298,OC,143.056666
45127,55355,small_airport,287.0,OC,134.05299377441406
45128,55356,small_airport,1349.81139720298,OC,145.93834877
45129,55357,small_airport,650.0,OC,147.20899963378906
45130,55358,small_airport,12.0,OC,153.10000610351562
45131,55359,small_airport,1349.81139720298,OC,152.335395813
45132,55360,small_airport,1349.81139720298,OC,138.61700439453125
45133,55361,medium_airport,77.0,OC,133.7100067138672
45134,55362,small_airport,1349.81139720298,OC,146.83299255371094
45135,55363,medium_airport,589.0,OC,136.5050048828125
45136,55364,small_airport,1349.81139720298,OC,148.0330047607422
45137,55365,small_airport,76.0,OC,145.4083709716797
45138,55366,small_airport,1349.81139720298,OC,144.25799560546875
45139,55367,seaplane_base,0.0,NA,-124.930002
45140,55368,small_airport,1349.81139720298,OC,131.32699584960938
45141,55369,small_airport,1349.81139720298,OC,142.504821
45142,55370,small_airport,105.0,OC,138.891998291
45143,55371,small_airport,3609.0,OC,145.311667
45144,55372,small_airport,1450.0,OC,151.847
45145,55373,small_airport,1349.81139720298,OC,140.68299865722656
45146,55374,small_airport,1349.81139720298,OC,122.96700286865234
45147,55375,small_airport,1110.0,OC,144.529006958
45148,55376,small_airport,2228.0,OC,152.08895
45149,55377,small_airport,1462.0,OC,119.6426
45150,55378,small_airport,458.0,OC,143.300003
45151,55379,small_airport,1349.81139720298,OC,134.83299255371094
45152,55380,small_airport,955.0,OC,146.2729949951172
45153,55381,small_airport,1349.81139720298,OC,117.81700134277344
45154,55382,medium_airport,300.0,OC,123.82800293
45155,55383,small_airport,1349.81139720298,OC,144.75
45156,55384,small_airport,1349.81139720298,OC,137.08799743652344
45157,55385,small_airport,1349.81139720298,OC,148.13299560546875
45158,55386,small_airport,16.0,OC,132.48300170898438
45159,55387,medium_airport,26.0,OC,145.1840057373047
45160,55388,small_airport,1349.81139720298,OC,126.09200286865234
45161,55389,small_airport,266.0,OC,143.94000244140625
45162,55390,small_airport,1494.0,OC,138.927215
45163,55391,small_airport,1349.81139720298,OC,140.44500732421875
45164,55392,small_airport,1349.81139720298,OC,121.1500015258789
45165,55393,small_airport,1349.81139720298,OC,148.7429962158203
45166,55394,small_airport,1349.81139720298,OC,122.93199920654295
45167,55395,small_airport,1349.81139720298,OC,149.41700744628906
45168,55396,small_airport,1349.81139720298,OC,145.85000610351562
45169,55397,small_airport,2.0,OC,152.74200439453125
45170,55398,small_airport,1349.81139720298,OC,145.4669952392578
45171,55399,small_airport,1349.81139720298,OC,135.70799255371094
45172,55400,medium_airport,908.0,OC,147.62100219726562
45173,55401,medium_airport,630.0,OC,145.6219940185547
45174,55402,small_airport,241.0,OC,138.125
45175,55403,small_airport,748.0,OC,141.45199584960938
45176,55404,small_airport,295.0,OC,121.58699798583984
45177,55405,small_airport,1349.81139720298,OC,140.2729949951172
45178,55406,small_airport,1349.81139720298,OC,115.88300323486328
45179,55407,small_airport,210.0,OC,151.341995
45180,55408,medium_airport,604.0,OC,148.37600708007812
45181,55409,small_airport,1349.81139720298,OC,123.16699981689452
45182,55410,small_airport,1349.81139720298,OC,145.11700439453125
45183,55411,small_airport,1349.81139720298,OC,140.8000030517578
45184,55412,small_airport,1349.81139720298,OC,149.16700744628906
45185,55413,small_airport,1349.81139720298,OC,132.5330047607422
45186,55414,small_airport,1349.81139720298,OC,150.76699829101562
45187,55415,small_airport,416.0,OC,138.70700073242188
45188,55416,small_airport,125.0,OC,140.63800048828125
45189,55417,medium_airport,532.0,OC,143.113311
45190,55418,small_airport,1349.81139720298,OC,135.51699829101562
45191,55419,small_airport,1349.81139720298,OC,119.66699981689452
45192,55420,small_airport,1349.81139720298,OC,144.1999969482422
45193,55421,small_airport,818.0,OC,116.217002869
45194,55422,small_airport,1349.81139720298,OC,141.6999969482422
45195,55423,medium_airport,3088.0,OC,148.973999023
45196,55424,small_airport,13.0,OC,132.53199768066406
45197,55425,heliport,63.0,OC,152.77316
45198,55426,medium_airport,469.0,OC,146.35699462890625
45199,55427,small_airport,1349.81139720298,OC,122.90299987792967
45200,55428,small_airport,5.0,OC,113.7770004272461
45201,55429,small_airport,1349.81139720298,OC,131.82699584960938
45202,55430,small_airport,1349.81139720298,OC,120.03299713134766
45203,55431,small_airport,1349.81139720298,OC,134.31700134277344
45204,55432,small_airport,1585.0,OC,144.317001343
45205,55433,small_airport,1349.81139720298,OC,137.66200256347656
45206,55434,small_airport,672.0,OC,137.443396
45207,55435,small_airport,131.0,OC,147.70799255371094
45208,55436,medium_airport,963.0,OC,147.88800048828125
45209,55437,small_airport,540.0,OC,125.9338
45210,55438,small_airport,1349.81139720298,OC,149.4499969482422
45211,55439,small_airport,1349.81139720298,OC,117.5500030517578
45212,55440,small_airport,1349.81139720298,OC,138.51699829101562
45213,55441,small_airport,107.0,OC,142.25799560546875
45214,55442,small_airport,1545.0,OC,149.96099853515625
45215,55443,small_airport,1349.81139720298,OC,148.4669952392578
45216,55444,small_airport,1349.81139720298,OC,131.75
45217,55445,small_airport,180.0,OC,147.86000061035156
45218,55446,small_airport,1349.81139720298,OC,122.58300018310548
45219,55447,small_airport,1349.81139720298,OC,140.3000030517578
45220,55448,small_airport,1349.81139720298,OC,123.61699676513672
45221,55449,medium_airport,1110.0,OC,148.0279998779297
45222,55450,small_airport,1349.81139720298,OC,141.39999389648438
45223,55451,small_airport,1349.81139720298,OC,139.41700744628906
45224,55452,small_airport,1349.81139720298,OC,143.51499938964844
45225,55453,small_airport,491.0,OC,148.76300048828125
45226,55454,small_airport,1349.81139720298,OC,141.50799560546875
45227,55455,small_airport,442.0,OC,117.91799926757812
45228,55456,small_airport,705.0,OC,117.21700286865234
45229,55457,small_airport,1349.81139720298,OC,148.39254760742188
45230,55458,small_airport,197.0,OC,135.64199829101562
45231,55459,small_airport,1349.81139720298,OC,142.01699829101562
45232,55460,small_airport,1120.0,OC,138.587367
45233,55461,heliport,197.0,OC,151.22343
45234,55462,small_airport,1349.81139720298,OC,138.5780029296875
45235,55463,small_airport,1349.81139720298,OC,115.08300018310548
45236,55464,small_airport,2300.0,OC,118.81300354004
45237,55465,small_airport,1349.81139720298,OC,136.75
45238,55466,small_airport,1349.81139720298,OC,134.14300537109375
45239,55467,small_airport,52.0,OC,138.3280029296875
45240,55468,small_airport,39.0,OC,136.89199829101562
45241,55469,small_airport,1349.81139720298,OC,143.35000610351562
45242,55470,small_airport,1349.81139720298,OC,142.7169952392578
45243,55471,medium_airport,966.0,OC,148.6490020751953
45244,55472,small_airport,1349.81139720298,OC,145.21299743652344
45245,55473,small_airport,1073.0,OC,148.66299438476562
45246,55474,small_airport,1195.0,OC,117.755
45247,55475,small_airport,9.0,OC,153.0
45248,55476,small_airport,1349.81139720298,OC,144.4499969482422
45249,55477,small_airport,1349.81139720298,OC,143.58799743652344
45250,55478,small_airport,335.0,OC,139.5330047607422
45251,55479,small_airport,1349.81139720298,OC,146.18299865722656
45252,55480,small_airport,1349.81139720298,OC,148.069181442
45253,55481,small_airport,1137.0,OC,151.26699829101562
45254,55482,medium_airport,567.0,OC,148.2169952392578
45255,55483,small_airport,15.0,OC,142.39999389648438
45256,55484,medium_airport,24.0,OC,123.66100311279295
45257,55485,small_airport,1349.81139720298,OC,143.011993408
45258,55486,heliport,8.0,OC,148.8136
45259,55487,small_airport,488.0,OC,134.2911
45260,55488,small_airport,2546.0,OC,148.94200134277344
45261,55489,small_airport,230.0,OC,117.39700317382812
45262,55490,small_airport,600.0,OC,143.227777778
45263,55491,small_airport,1349.81139720298,OC,140.23300170898438
45264,55492,small_airport,30.0,OC,152.75833333
45265,55493,small_airport,1459.0,OC,117.316388889
45266,55494,small_airport,1349.81139720298,OC,140.8820037841797
45267,55495,small_airport,1349.81139720298,OC,126.302235
45268,55496,small_airport,1349.81139720298,OC,116.993322372
45269,55497,small_airport,1349.81139720298,OC,116.1999969482422
45270,55498,small_airport,1349.81139720298,OC,119.16899871826172
45271,55499,small_airport,1349.81139720298,OC,136.53700256347656
45272,55500,small_airport,1349.81139720298,OC,145.08299255371094
45273,55501,small_airport,580.0,OC,143.316049576
45274,55502,heliport,1604.0,OC,152.3762
45275,55503,small_airport,6.0,OC,146.13999939
45276,55504,small_airport,1349.81139720298,OC,149.7169952392578
45277,55505,small_airport,1349.81139720298,OC,134.88400268554688
45278,55506,small_airport,1349.81139720298,OC,135.51699829101562
45279,55507,small_airport,1349.81139720298,OC,138.4810028076172
45280,55508,small_airport,1349.81139720298,OC,143.6999969482422
45281,55509,small_airport,1349.81139720298,OC,121.26699829101562
45282,55510,medium_airport,316.0,OC,144.945999146
45283,55511,small_airport,15.0,OC,141.31700134277344
45284,55512,small_airport,34.0,OC,130.68499755859375
45285,55513,small_airport,700.0,OC,133.383378983
45286,55514,small_airport,1349.81139720298,OC,119.83000183105467
45287,55515,small_airport,1349.81139720298,OC,119.28299713134766
45288,55516,small_airport,153.0,OC,138.822006
45289,55517,small_airport,1349.81139720298,OC,130.69387817382812
45290,55518,small_airport,1349.81139720298,OC,131.63699340820312
45291,55519,small_airport,1349.81139720298,OC,146.23300170898438
45292,55520,small_airport,1349.81139720298,OC,143.76699829101562
45293,55521,small_airport,1349.81139720298,OC,143.58299255371094
45294,55522,small_airport,1391.0,OC,150.875
45295,55523,small_airport,1349.81139720298,OC,144.35000610351562
45296,55524,small_airport,185.0,OC,151.207993
45297,55525,small_airport,409.0,OC,143.00799560546875
45298,55526,small_airport,1349.81139720298,OC,117.0500030517578
45299,55527,small_airport,1349.81139720298,OC,140.5500030517578
45300,55528,small_airport,76.0,OC,146.83999633789062
45301,55529,small_airport,58.0,OC,141.8238
45302,55530,small_airport,95.0,OC,141.10800170898438
45303,55531,medium_airport,33.0,OC,146.429992676
45304,55532,small_airport,1349.81139720298,OC,135.1999969482422
45305,55533,small_airport,1349.81139720298,OC,120.08300018310548
45306,55534,small_airport,1349.81139720298,OC,125.18699645996094
45307,55535,small_airport,1349.81139720298,OC,134.13299560546875
45308,55536,small_airport,1349.81139720298,OC,114.927334
45309,55537,small_airport,1349.81139720298,OC,115.86699676513672
45310,55538,small_airport,360.0,OC,126.38109684
45311,55539,small_airport,495.0,OC,149.6647
45312,55540,small_airport,116.0,OC,141.89999389648438
45313,55541,small_airport,58.0,OC,140.22799682617188
45314,55542,small_airport,1349.81139720298,OC,133.25799560546875
45315,55543,small_airport,330.0,OC,145.831097
45316,55544,small_airport,1349.81139720298,OC,122.30799865722656
45317,55545,small_airport,1349.81139720298,OC,117.75
45318,55546,small_airport,260.0,OC,153.42799377441
45319,55547,small_airport,1349.81139720298,OC,116.5500030517578
45320,55548,small_airport,589.0,OC,129.07000732421875
45321,55549,small_airport,223.0,OC,131.9199981689453
45322,55550,small_airport,1349.81139720298,OC,116.6500015258789
45323,55551,small_airport,1349.81139720298,OC,135.33299255371094
45324,55552,medium_airport,670.0,OC,148.36399841308594
45325,55553,small_airport,1349.81139720298,AS,45.54999923706055
45326,55554,small_airport,1349.81139720298,OC,146.4499969482422
45327,55555,small_airport,1349.81139720298,OC,146.42999267578125
45328,55556,medium_airport,323.0,OC,144.76199340820312
45329,55557,small_airport,1349.81139720298,OC,128.88299560546875
45330,55558,small_airport,1349.81139720298,OC,138.58900451660156
45331,55559,small_airport,1349.81139720298,OC,141.26699829101562
45332,55561,small_airport,1349.81139720298,OC,116.0999984741211
45333,55562,small_airport,1349.81139720298,OC,115.24600219726562
45334,55563,small_airport,112.0,OC,151.33999633789062
45335,55564,small_airport,1349.81139720298,OC,145.83299255371094
45336,55565,small_airport,1349.81139720298,OC,144.093994141
45337,55566,medium_airport,101.0,OC,135.570999146
45338,55567,small_airport,1349.81139720298,OC,118.01699829101562
45339,55568,small_airport,1349.81139720298,OC,147.98300170898438
45340,55569,small_airport,1349.81139720298,OC,135.444000244
45341,55570,small_airport,1349.81139720298,OC,133.52989196777344
45342,55571,small_airport,1349.81139720298,OC,144.647197723
45343,55572,small_airport,20.0,OC,134.89999389648438
45344,55574,small_airport,1349.81139720298,OC,145.72186279296875
45345,55575,small_airport,1349.81139720298,OC,145.83299255371094
45346,55576,small_airport,166.0,OC,143.266998291
45347,55577,small_airport,1349.81139720298,OC,132.18299865722656
45348,55578,medium_airport,624.0,OC,148.179000854
45349,55579,small_airport,1349.81139720298,OC,150.81300354003906
45350,55580,heliport,145.0,OC,152.98342824
45351,55581,small_airport,1349.81139720298,OC,141.1999969482422
45352,55582,small_airport,1349.81139720298,OC,135.26699829101562
45353,55583,small_airport,3692.0,OC,143.917666667
45354,55584,small_airport,1349.81139720298,OC,127.9749984741211
45355,55585,small_airport,1349.81139720298,OC,117.16699981689452
45356,55586,small_airport,1349.81139720298,OC,121.58300018310548
45357,55587,small_airport,1349.81139720298,OC,133.253997803
45358,55588,small_airport,707.0,OC,132.1820068359375
45359,55589,small_airport,1349.81139720298,OC,116.66699981689452
45360,55590,small_airport,1349.81139720298,OC,139.4250030517578
45361,55591,small_airport,15.0,OC,139.41700744628906
45362,55592,small_airport,645.0,OC,141.0066
45363,55593,medium_airport,470.0,OC,121.822998
45364,55594,small_airport,555.0,OC,145.513000488
45365,55595,small_airport,1349.81139720298,OC,115.5999984741211
45366,55596,small_airport,1349.81139720298,OC,148.1750030517578
45367,55597,small_airport,152.0,OC,145.04200744628906
45368,55598,small_airport,1349.81139720298,OC,134.863006592
45369,55599,small_airport,20.0,OC,153.4199981689453
45370,55600,small_airport,1349.81139720298,OC,132.7169952392578
45371,55601,small_airport,1349.81139720298,OC,114.0999984741211
45372,55602,small_airport,1349.81139720298,OC,134.48800659179688
45373,55603,medium_airport,760.0,OC,147.934998
45374,55604,small_airport,1349.81139720298,OC,146.05299377441406
45375,55605,small_airport,1349.81139720298,OC,116.13300323486328
45376,55606,small_airport,1555.0,OC,119.437143
45377,55607,small_airport,709.0,OC,147.37399291992188
45378,55608,small_airport,1349.81139720298,OC,138.76699829101562
45379,55609,heliport,154.0,OC,150.905447
45380,55610,small_airport,1349.81139720298,OC,145.550003052
45381,55611,small_airport,10.0,OC,147.992996216
45382,55612,small_airport,1349.81139720298,OC,128.417007446
45383,55613,small_airport,1349.81139720298,OC,134.501
45384,55614,small_airport,1349.81139720298,OC,134.582992554
45385,55615,small_airport,1349.81139720298,OC,118.36699676513672
45386,55616,small_airport,1349.81139720298,OC,139.75
45387,55617,small_airport,528.0,OC,132.01699829101562
45388,55618,small_airport,1349.81139720298,OC,148.25900268554688
45389,55619,small_airport,800.0,OC,117.0260009765625
45390,55620,medium_airport,511.0,OC,128.11500549316406
45391,55621,small_airport,22.0,OC,127.8401
45392,55622,small_airport,1349.81139720298,OC,143.56900024414062
45393,55623,small_airport,1349.81139720298,OC,144.220790863
45394,55624,small_airport,4.0,OC,152.47900390625
45395,55625,small_airport,1349.81139720298,OC,119.7030029296875
45396,55626,small_airport,1349.81139720298,OC,139.4739990234375
45397,55627,medium_airport,368.0,OC,125.55899810791016
45398,55628,small_airport,1349.81139720298,OC,148.72000122070312
45399,55629,small_airport,1349.81139720298,OC,127.18099975585938
45400,55630,small_airport,9.0,OC,115.68299865722656
45401,55631,small_airport,1349.81139720298,OC,149.4345703125
45402,55632,small_airport,1349.81139720298,OC,143.667007446
45403,55633,small_airport,1349.81139720298,OC,135.9499969482422
45404,55634,small_airport,10.0,OC,113.52893829345705
45405,55636,small_airport,70.0,OC,138.719055
45406,55637,small_airport,369.0,OC,151.61900329589844
45407,55638,small_airport,19.0,OC,133.3820037841797
45408,55639,small_airport,1349.81139720298,OC,149.89999389648438
45409,55640,small_airport,1349.81139720298,OC,144.38299560546875
45410,55641,heliport,17.0,OC,153.3626
45411,55642,small_airport,1349.81139720298,OC,151.98300170898438
45412,55643,small_airport,459.0,OC,147.37600708007812
45413,55644,medium_airport,863.0,OC,150.25100708007812
45414,55645,small_airport,714.0,OC,150.32000732421875
45415,55646,small_airport,800.0,OC,128.5919952392578
45416,55647,small_airport,1349.81139720298,OC,149.2559
45417,55648,small_airport,1349.81139720298,OC,134.44000244140625
45418,55649,small_airport,52.0,OC,139.23300170898438
45419,55650,small_airport,1349.81139720298,OC,142.4499969482422
45420,55651,small_airport,337.0,OC,133.60699462890625
45421,55652,seaplane_base,0.0,NA,-125.0235
45422,55653,medium_airport,121.0,OC,114.707001
45423,55654,medium_airport,110.0,OC,153.02999877929688
45424,55655,small_airport,1180.0,OC,116.972656
45425,55656,small_airport,1349.81139720298,OC,145.7169952392578
45426,55657,small_airport,1349.81139720298,OC,143.2830047607422
45427,55658,small_airport,1349.81139720298,OC,150.91700744628906
45428,55659,small_airport,1349.81139720298,OC,144.38299560546875
45429,55660,small_airport,1349.81139720298,OC,145.125958
45430,55661,small_airport,1409.0,OC,120.03553
45431,55662,small_airport,509.0,OC,126.44499969482422
45432,55663,small_airport,1349.81139720298,OC,119.40499877929688
45433,55664,small_airport,1349.81139720298,OC,116.21700286865234
45434,55665,small_airport,247.0,OC,115.86299896240234
45435,55666,small_airport,320.0,OC,148.63800048828125
45436,55667,small_airport,1349.81139720298,OC,114.36699676513672
45437,55668,heliport,1373.0,OC,144.585626
45438,55669,small_airport,21.0,OC,150.942001343
45439,55670,medium_airport,64.0,OC,151.223007
45440,55671,medium_airport,2141.0,OC,149.7259979248047
45441,55672,small_airport,1349.81139720298,OC,135.77499389648438
45442,55673,small_airport,91.0,OC,139.60000610351562
45443,55674,small_airport,43.0,OC,144.33299255371094
45444,55675,medium_airport,3433.0,OC,151.68899536132812
45445,55676,heliport,590.0,OC,150.6085
45446,55677,small_airport,1349.81139720298,OC,148.1999969482422
45447,55678,small_airport,158.0,OC,138.8249969482422
45448,55679,small_airport,865.0,OC,137.87412
45449,55680,small_airport,579.0,OC,128.29600524902344
45450,55681,small_airport,1349.81139720298,OC,122.0500030517578
45451,55682,small_airport,1349.81139720298,OC,133.66700744628906
45452,55683,small_airport,1349.81139720298,OC,142.2830047607422
45453,55684,small_airport,1770.0,OC,151.925495
45454,55685,seaplane_base,712.1670117322291,NA,-126.775
45455,55686,small_airport,1349.81139720298,OC,140.36700439453125
45456,55687,heliport,640.0,OC,150.636255
45457,55688,small_airport,1080.0,OC,148.132995605
45458,55689,small_airport,1349.81139720298,OC,145.0136
45459,55690,small_airport,1349.81139720298,OC,118.03299713134766
45460,55691,small_airport,1349.81139720298,OC,116.88300323486328
45461,55692,small_airport,900.0,OC,139.40425
45462,55693,small_airport,1349.81139720298,OC,149.91799926757812
45463,55694,small_airport,1349.81139720298,OC,119.16699981689452
45464,55695,small_airport,1349.81139720298,OC,139.36700439453125
45465,55696,medium_airport,90.0,OC,130.4219970703125
45466,55697,small_airport,1349.81139720298,OC,144.33299255371094
45467,55698,small_airport,184.0,OC,148.0
45468,55699,small_airport,1349.81139720298,OC,145.39999389648438
45469,55700,small_airport,499.0,OC,115.2026
45470,55701,medium_airport,53.0,OC,136.460006714
45471,55702,medium_airport,439.0,OC,146.067001343
45472,55703,small_airport,995.0,OC,143.52999877929688
45473,55704,small_airport,1349.81139720298,OC,146.83999633789062
45474,55705,small_airport,1349.81139720298,OC,148.41700744628906
45475,55706,small_airport,1349.81139720298,OC,116.28299713134766
45476,55707,small_airport,1349.81139720298,OC,145.16700744628906
45477,55708,small_airport,1349.81139720298,OC,147.01199340820312
45478,55709,small_airport,32.0,OC,138.744267
45479,55710,small_airport,1349.81139720298,OC,142.66700744628906
45480,55711,small_airport,260.0,OC,152.70199584960938
45481,55712,small_airport,2269.0,OC,131.85299682617
45482,55713,small_airport,1349.81139720298,OC,148.43299865722656
45483,55714,small_airport,1349.81139720298,OC,148.38800048828125
45484,55715,small_airport,1349.81139720298,OC,126.08300018310548
45485,55716,small_airport,321.0,OC,138.46807861328125
45486,55717,medium_airport,305.0,OC,144.8300018310547
