,type,elevation_ft,continent,Longitude,Latitude
23596,small_airport,1349.81139720298,EU,-6.135285,54.902845
23597,heliport,1199.3771003119025,EU,-2.859213,50.881905
23598,small_airport,1349.81139720298,EU,-0.830905,52.175419
23599,small_airport,1349.81139720298,EU,-2.606592,56.268619
23600,small_airport,275.0,EU,-2.531167,52.892833
23601,small_airport,106.0,EU,0.740868,51.094475
23602,small_airport,1349.81139720298,EU,-6.401272,54.216441
23603,small_airport,1349.81139720298,EU,-2.95579,51.2975
23604,small_airport,1349.81139720298,EU,-4.18961,57.661726
23606,small_airport,1.0,EU,-4.023,57.868999
23607,small_airport,50.0,EU,-3.1427800655365,58.825801849365
23608,small_airport,150.0,EU,-2.053202,60.121725
23609,medium_airport,76.0,EU,-0.75,60.4252
23610,small_airport,1349.81139720298,EU,-1.69306,60.321701
23611,small_airport,15.0,EU,-5.91417,56.517502
23612,small_airport,755.0,AF,42.21309,3.32294
23613,medium_airport,95.0,AF,-16.65220069885254,13.338000297546387
23614,medium_airport,85.0,EU,-13.863800048828125,28.452699661254883
23615,small_airport,716.0,EU,-17.214599609375,28.029600143432617
23616,heliport,1.0,EU,-17.102399826049805,28.097200393676758
23617,medium_airport,103.0,EU,-17.887100219726562,27.814800262451172
23618,heliport,1080.0,EU,-16.29210090637207,28.456199645996094
23619,seaplane_base,107.0,EU,-17.7556,28.626499
23620,small_airport,20.0,EU,-15.507200241088867,27.782499313354492
23621,seaplane_base,78.0,EU,-15.38659954071045,27.931900024414062
23622,medium_airport,46.0,EU,-13.6052,28.945499
23623,seaplane_base,209.0,EU,-16.5725002289,28.044500351
23624,small_airport,25.0,SA,-50.98505,-29.9494
23625,seaplane_base,2076.0,EU,-16.3414993286,28.4827003479
23627,small_airport,2304.0,NA,-82.125,37.2323989868
23633,small_airport,1349.81139720298,AS,41.799461364746094,41.840599060058594
23634,medium_airport,1059.3295871559633,AS,41.86349868774414,41.929100036621094
23635,heliport,1199.3771003119025,AS,44.07619857788086,41.59339904785156
23636,small_airport,3.0,AS,41.7058074474,42.1629024102
23637,medium_airport,1059.3295871559633,AS,42.0454931259,42.2403057198
23638,small_airport,1349.81139720298,AS,46.234159469599994,41.8150179007
23640,small_airport,1349.81139720298,AS,42.754240036,43.068480208699995
23641,small_airport,1349.81139720298,AS,40.816666666699994,43.3666666667
23642,seaplane_base,102.0,NA,-82.13580322265625,33.60969924926758
23643,small_airport,208.0,NA,-83.06880187988281,30.91900062561035
23644,heliport,711.0,NA,-84.927729,34.51035
23645,heliport,1225.0,NA,-84.17109680179999,34.1688995361
23646,small_airport,650.0,NA,-84.965556,32.666944
23647,small_airport,750.0,NA,-85.34310150146484,34.6156005859375
23648,small_airport,1790.0,NA,-85.46189880371094,34.60580062866211
23649,small_airport,357.0,NA,-83.57360076904297,31.748600006103516
23650,heliport,325.0,NA,-83.1325,31.518333
23651,heliport,237.0,NA,-82.82170104980469,32.528900146484375
23652,small_airport,195.0,NA,-82.2906036377,32.1935997009
23653,heliport,33.0,NA,-81.48529815673828,31.17530059814453
23654,small_airport,620.0,NA,-83.85690307617188,32.68330001831055
23655,small_airport,340.0,NA,-83.059722,32.381667
23656,small_airport,475.0,NA,-83.75420379638672,32.60219955444336
23657,heliport,1060.0,NA,-84.17749786376953,34.067501068115234
23658,small_airport,310.0,NA,-81.99530029296875,33.221099853515625
23659,small_airport,718.0,NA,-84.136667,33.304444
23660,heliport,895.0,NA,-84.150556,33.818889
23661,small_airport,121.0,NA,-83.469722,33.731389
23662,heliport,670.0,NA,-85.141944,34.281389
23663,small_airport,2724.0,NA,-83.4597015381,34.914398193400004
23664,heliport,8.0,EU,-5.306389808654785,35.892799377441406
23665,medium_airport,156.0,EU,-2.9562599659,35.279800415
23666,small_airport,340.0,OC,148.4949,-9.2263
23667,small_airport,47.0,SA,-52.691502,5.17372
23668,small_airport,40.0,SA,-51.667701721191406,4.210090160369873
23669,small_airport,1349.81139720298,SA,-53.289505,4.816117
23670,small_airport,1349.81139720298,SA,-52.33615,3.172675
23671,medium_airport,14.0,AF,-12.518899917602539,7.5324201583862305
23672,medium_airport,328.0,AF,-11.76099967956543,7.944399833679199
23673,small_airport,895.0,NA,-85.7360992432,39.790298461899994
23674,small_airport,75.0,AF,-12.383000373840332,7.767000198364258
23675,small_airport,60.0,AF,-13.12909984588623,8.397130012512207
23676,small_airport,1012.0,AF,-11.5155601501,9.638322913429999
23677,medium_airport,485.0,AF,-11.176600456237793,7.891290187835693
23678,seaplane_base,84.0,AF,-13.1955,8.61644
23679,small_airport,750.0,AF,-11.067000389099121,8.217000007629395
23680,medium_airport,1300.0,AF,-11.04539966583252,8.610469818115234
23682,small_airport,165.0,AF,-14.762299537658691,11.535599708557129
23683,small_airport,144.0,AF,-14.657811,12.176437
23684,small_airport,1349.81139720298,AF,-15.838079452514648,11.297355651855469
23685,small_airport,65.0,AF,-15.180500030517578,11.2878999710083
23686,small_airport,1349.81139720298,AF,-14.236044,12.292002
23687,medium_airport,129.0,AF,-15.65369987487793,11.894800186157227
23688,small_airport,89.0,AF,0.057761,6.114864
23689,small_airport,485.0,AF,0.087893,6.322619
23691,small_airport,4060.0,NA,-114.203,50.645
23692,small_airport,1349.81139720298,NA,-51.006,79.45
23693,small_airport,1349.81139720298,NA,-38.46666717529297,72.56666564941406
23694,small_airport,1349.81139720298,NA,-42.31666564941406,75.0999984741211
23695,heliport,1199.3771003119025,NA,-46.28333282470703,66.31666564941406
23696,small_airport,1349.81139720298,NA,-31.516666412353516,68.16666412353516
23697,small_airport,1349.81139720298,NA,-38.5,72.61666870117188
23698,heliport,1199.3771003119025,NA,-20.600000381469727,74.46666717529297
23700,small_airport,1349.81139720298,NA,-57.40493,74.10251
23701,heliport,1199.3771003119025,NA,-48.099998,61.233299
23702,heliport,59.0,NA,-52.340369224499995,68.7442728315
23703,heliport,1199.3771003119025,NA,-52.966702,68.699997
23704,small_airport,41.0,AF,-10.058333,5.904167
23705,small_airport,10.0,AF,-11.366999626159668,6.800000190734863
23706,small_airport,20.0,AF,-7.6969499588012695,4.3790202140808105
23707,small_airport,10.0,AF,-9.066800117492676,5.0343098640441895
23708,small_airport,30.0,AF,-10.02,5.857778
23709,medium_airport,25.0,AF,-10.758700370788574,6.289060115814209
23710,small_airport,1632.0,AF,-8.600000381469727,7.5
23711,small_airport,4900.0,OC,141.5411,-5.2808
23712,seaplane_base,31.0,AF,-10.3623,6.23379
23713,small_airport,6.0,AF,-8.433333396911621,4.6666669845581055
23714,small_airport,790.0,AF,-8.138723373413086,6.045650482177734
23715,small_airport,1400.0,AF,-9.767000198364258,8.399999618530273
23716,small_airport,89.0,AF,-9.546310424804688,30.381399154663086
23717,medium_airport,250.0,AF,-9.413069725036621,30.325000762939453
23718,small_airport,1520.0,AF,-9.073016,27.409695
23719,medium_airport,653.0,AF,-11.161299705505371,28.448200225830078
23720,small_airport,2631.0,AF,-5.86667013168,30.3202991486
23721,small_airport,571.0,AF,-5.63332986831665,34.78329849243164
23722,medium_airport,3630.0,AF,-1.98305555556,32.5143055556
23723,medium_airport,1900.0,AF,-4.977960109709999,33.9272994995
23724,small_airport,5459.0,AF,-5.152900218963623,33.50529861450195
23725,medium_airport,3428.0,AF,-4.39833021164,31.9475002289
23726,medium_airport,1890.0,AF,-5.515120029449463,33.87910079956055
23727,small_airport,10.0,AF,-2.9170000553131104,35.150001525878906
23728,medium_airport,1535.0,AF,-1.92399001121521,34.787200927734375
23729,small_airport,1539.0,AF,-4.965559959411621,34.00809860229492
23730,small_airport,1890.0,AF,-3.950000047683716,34.233299255371094
23731,medium_airport,350.0,AF,-11.6847,26.7318
23732,small_airport,627.0,AF,-7.22145,33.655399
23734,small_airport,1694.0,AF,-6.315905,32.401895
23735,medium_airport,276.0,AF,-6.75152,34.051498
23736,small_airport,190.0,AF,-10.187800407409668,29.36669921875
23737,medium_airport,36.0,AF,-15.932,23.7183
23738,small_airport,384.0,AF,-9.6816701889,31.3974990845
23739,small_airport,92.0,AF,-8.516670227050781,33.233299255371094
23740,medium_airport,207.0,AF,-13.2192,27.151699
23741,seaplane_base,656.0,AF,-7.589970111846924,33.36750030517578
23742,small_airport,869.0,AF,-8.8275,30.501699
23743,small_airport,171.0,AF,-9.233329772949219,32.28329849243164
23744,small_airport,322.0,AF,-7.465000152587891,33.59749984741211
23745,medium_airport,574.0,AF,-3.0282099247,34.988800048799995
23746,medium_airport,1545.0,AF,-8.03629970551,31.606899261499997
23747,medium_airport,16.0,AF,-6.595880031585693,34.29890060424805
23748,medium_airport,3782.0,AF,-6.909430027010001,30.9391002655
23750,small_airport,179.0,AF,-6.05013990402,34.2305984497
23751,medium_airport,95.0,AF,-3.83951997756958,35.177101135253906
23752,medium_airport,10.0,AF,-5.320020198822,35.594299316406
23753,medium_airport,62.0,AF,-5.91689014435,35.726898193400004
23754,small_airport,1375.0,AF,-9.77592,10.42242
23756,seaplane_base,0.0,NA,-89.961197,29.262699
23757,small_airport,15.0,NA,-161.57699585,59.117401123
23758,small_airport,66.0,AF,-14.95829963684082,15.543899536132812
23759,small_airport,1349.81139720298,NA,-91.402483,35.41423
23760,seaplane_base,290.0,AF,-17.073333,14.67
23761,small_airport,2497.0,OC,148.2364,-9.0021
23762,small_airport,33.0,AF,-14.968099594116211,12.898500442504883
23763,medium_airport,75.0,AF,-16.281799,12.5556
23764,medium_airport,52.0,AF,-16.748,12.39533
23765,medium_airport,26.0,AF,-16.051300048828125,14.146900177001953
23766,seaplane_base,85.0,AF,-17.49020004272461,14.739700317382812
23767,medium_airport,85.0,AF,-13.3228,15.5936
23768,small_airport,20.0,AF,-14.967000007629395,16.683000564575195
23769,small_airport,20.0,AF,-15.649999618530273,16.433000564575195
23770,medium_airport,9.0,AF,-16.463199615478516,16.050800323486328
23771,medium_airport,98.0,AF,-12.468299865722656,14.847299575805664
23772,medium_airport,584.0,AF,-12.22029972076416,12.57229995727539
23773,small_airport,171.0,AF,-13.29539966583252,13.046799659729004
23774,medium_airport,161.0,AF,-13.65310001373291,13.736800193786621
23775,small_airport,1349.81139720298,AF,11.302458,1.636607
23789,seaplane_base,9.0,AF,-15.9697222,18.31
23810,small_airport,315.0,EU,21.995921,39.407445
23811,small_airport,1349.81139720298,EU,22.6619585,38.8261747
23812,small_airport,1349.81139720298,EU,23.3037096,38.02401
23813,small_airport,1349.81139720298,EU,23.122964,40.7452408
23816,small_airport,1349.81139720298,EU,23.58905,41.083002
23821,small_airport,28.0,AF,-8.2076,4.571
23823,small_airport,1313.0,NA,-161.2810059,65.40209961
23824,small_airport,1484.0,A,-89.520938,14.83092
23825,small_airport,1057.0,A,-89.6884002686,17.6124000549
23826,small_airport,140.0,A,-90.817496,14.106931
23827,small_airport,213.0,A,-90.25630187990001,17.2639007568
23828,small_airport,386.0,A,-90.811659,17.228442
23829,small_airport,774.0,A,-89.6050033569336,17.226388931274414
23830,small_airport,573.0,A,-89.63274383539999,17.3938884735
23831,small_airport,1349.81139720298,A,-91.24419093130001,14.609280294500001
23832,small_airport,1349.81139720298,A,-91.162147522,15.447310102700001
23833,small_airport,1349.81139720298,A,-91.03370189670001,15.477297602399998
23835,small_airport,5800.0,A,-91.2969017029,15.8162861226
23836,small_airport,1349.81139720298,A,-91.087474823,15.798943330199998
23837,small_airport,1349.81139720298,A,-91.14309310910001,15.8751579288
23838,small_airport,1349.81139720298,A,-90.99838256839999,15.8692137295
23839,small_airport,1349.81139720298,A,-91.1113786697,16.0227158087
23840,small_airport,1349.81139720298,A,-91.06678962710001,16.043668785199998
23841,small_airport,1349.81139720298,A,-90.9766244888,16.0401217826
23842,small_airport,1349.81139720298,A,-91.4198112488,16.0622276524
23843,small_airport,1349.81139720298,A,-91.18000030520001,15.9803081736
23844,small_airport,1349.81139720298,A,-90.7983756065,14.9892915638
23845,small_airport,1349.81139720298,A,-90.8985185623,15.0155103165
23846,small_airport,1349.81139720298,A,-90.8587360382,15.170062803399999
23847,small_airport,1349.81139720298,A,-90.8727264404,15.342547366900002
23848,small_airport,1349.81139720298,A,-90.2756881714,15.816038378899998
23849,small_airport,1349.81139720298,A,-90.88834762569999,15.7038619663
23850,small_airport,1349.81139720298,A,-90.195258,16.52184
23851,small_airport,1349.81139720298,A,-89.368374,15.517008
23852,small_airport,577.0,A,-90.74169921880001,15.997500419600001
23854,small_airport,2190.0,AF,-8.713889,8.697222
23855,medium_airport,72.0,AF,-13.612,9.57689
23856,small_airport,400.0,OC,141.5895,-3.583167
23857,small_airport,499.0,AF,-13.569199562073,10.350600242615
23858,small_airport,1476.0,AF,-10.7698001862,10.0354995728
23859,small_airport,2133.0,AF,-9.29514026642,9.24602985382
23860,small_airport,36.0,AF,-14.533599853516,10.651000022888
23861,small_airport,1808.0,AF,-10.124400138855,9.1605596542358
23862,small_airport,3396.0,AF,-12.286800384521,11.326100349426
23863,small_airport,1690.0,AF,-9.525071,8.481857
23864,small_airport,1657.0,AF,-8.7017974853516,7.8060193061829
23865,small_airport,164.0,AF,-14.2811,10.9658
23866,small_airport,686.0,AF,-13.815834,11.114558
23867,small_airport,295.0,AF,-13.358499526978,12.572699546814
23868,small_airport,1296.0,AF,-9.1669998168945,11.432999610901
23869,small_airport,1234.0,AF,-9.228757,10.448438
23870,seaplane_base,177.0,AF,-22.9494,16.7414
23871,small_airport,32.0,AF,-25.090599060058594,17.202800750732422
23872,medium_airport,69.0,AF,-22.888900756835938,16.136499404907227
23873,small_airport,454.0,NA,-78.165802002,38.15599823
23874,medium_airport,36.0,AF,-23.213699340820312,15.155900001525879
23875,small_airport,66.0,AF,-24.33919906616211,15.045000076293945
23876,medium_airport,230.0,AF,-23.493499755859375,14.924500465393066
23877,small_airport,617.0,AF,-24.4799995422,14.8850002289
23878,medium_airport,669.0,AF,-24.284700393676758,16.58839988708496
23879,medium_airport,66.0,AF,-25.055299758911133,16.833200454711914
23880,small_airport,1349.81139720298,AF,-13.958281,12.32008
23884,small_airport,94.0,SA,-59.1666603088,7.6999998092699995
23885,small_airport,242.0,SA,-55.4470539093,4.21751109352
23886,small_airport,290.0,SA,-55.4816436768,4.00571261057
23887,small_airport,236.0,SA,-55.407056808499995,4.37610828345
23888,small_airport,68.0,SA,-57.185302,5.215277
23889,small_airport,537.0,NA,-89.6404037475586,38.779300689697266
23890,seaplane_base,430.0,NA,-76.73300170898438,40.91310119628906
23891,small_airport,1070.0,NA,-92.39990234375,36.61259841918945
23892,small_airport,4336.0,NA,-112.789222,48.998198
23893,heliport,1760.0,NA,-111.54399871826172,33.42580032348633
23894,heliport,12.0,NA,-73.96929931640625,41.210899353027344
23895,small_airport,1250.0,NA,-123.47100067138672,40.627601623535156
23896,small_airport,420.0,NA,-90.23590087890625,38.450599670410156
23897,small_airport,1038.0,NA,-90.6167984008789,37.75419998168945
23898,seaplane_base,1946.0,NA,-99.25090026855469,40.04309844970703
23899,small_airport,679.0,NA,-95.62529754638672,36.72090148925781
23900,small_airport,242.0,NA,-90.03700256347656,34.79819869995117
23901,seaplane_base,1065.0,NA,-122.322998046875,40.757598876953125
23902,small_airport,830.0,NA,-83.76249694824219,44.3650016784668
23903,small_airport,3588.0,NA,-101.7541,35.0825
23904,small_airport,875.0,NA,-96.810302734375,36.383399963378906
23905,seaplane_base,7630.0,AF,38.799301147499996,8.97789001465
23906,small_airport,7896.0,AF,39.400001525878906,7.050000190734863
23907,small_airport,7749.0,AF,38.725498,9.003685
23908,medium_airport,3901.0,AF,37.59049987792969,6.0393900871276855
23909,medium_airport,6959.0,AF,38.77280044555664,14.14680004119873
23910,small_airport,4580.0,AF,36.562,5.78287
23911,medium_airport,5978.0,AF,37.32160186767578,11.608099937438965
23912,small_airport,5410.0,AF,34.52190017700195,9.38638973236084
23913,small_airport,5370.0,NA,-106.308998,42.9244
23915,small_airport,6117.0,AF,39.71139907836914,11.082500457763672
23916,small_airport,5200.0,AF,34.858001708984375,8.553999900817871
23917,small_airport,8136.0,AF,37.71699905395508,10.350000381469727
23918,small_airport,8234.0,AF,39.05110168457031,7.020559787750244
23919,medium_airport,3827.0,AF,41.85419845581055,9.624699592590332
23920,small_airport,8490.0,AF,38.0,11.967000007629395
23921,small_airport,7600.0,AF,37.349998474121094,9.583000183105469
23922,small_airport,7892.0,AF,40.0463033,7.1160634
23923,small_airport,6499.0,AF,40.716999054,7.15000009537
23924,medium_airport,1614.0,AF,34.5630989074707,8.12876033782959
23925,medium_airport,6449.0,AF,37.433998107910156,12.51990032196045
23926,medium_airport,834.0,AF,43.5786018372,5.93513011932
23927,small_airport,6580.0,AF,35.5529,8.1614
23928,medium_airport,6201.0,AF,39.0059,8.7163
23929,small_airport,1930.0,AF,36.58300018310547,14.25
23930,medium_airport,5954.0,AF,42.9121,9.3325
23931,medium_airport,5500.0,AF,36.81660079956055,7.66609001159668
23932,small_airport,1800.0,AF,44.252998,6.734
23933,small_airport,1730.0,AF,44.349998474121094,5.6570000648498535
23934,small_airport,5450.0,AF,38.5,7.066999912261963
23935,small_airport,6506.0,AF,38.97999954223633,11.975000381469727
23936,small_airport,8405.0,AF,38.7415,10.7254
23937,small_airport,2500.0,AF,35.53300094604492,5.833000183105469
23938,medium_airport,7396.0,AF,39.53350067138672,13.467399597167969
23939,small_airport,4180.0,AF,39.723899841308594,6.408060073852539
23940,small_airport,2650.0,AF,36.1669998169,12.932999610899998
23941,small_airport,5500.0,AF,35.099998474121094,9.767000198364258
23942,small_airport,1834.0,AF,35.7485,5.8646
23943,small_airport,4396.0,AF,35.5547,6.9571
23944,small_airport,5230.0,AF,39.7023,5.2897
23945,small_airport,6150.0,AF,35.466995,9.5500001
23946,small_airport,6500.0,AF,36.599998474121094,9.050000190734863
23947,small_airport,3695.0,AF,36.4164,11.3126
23948,small_airport,6400.0,AF,37.75,6.816999912261963
23949,small_airport,6500.0,AF,40.56700134277344,7.150000095367432
23950,small_airport,5815.0,AF,38.9764,5.6923
23951,small_airport,1390.0,AF,40.9915,11.7875
23952,medium_airport,5100.0,AF,34.586299896240234,10.018500328063965
23953,small_airport,1100.0,AF,35.415,7.2024
23954,small_airport,4200.0,AF,37.16699981689453,7.166999816894531
23955,small_airport,1850.0,AF,45.3334,6.9724
23956,small_airport,175.0,NA,-161.156997681,65.20099639889999
23957,small_airport,26.0,OC,145.2056,-4.4033
23958,medium_airport,2582.0,AF,29.318500518798828,-3.3240199089050293
23959,small_airport,5741.0,AF,29.911308,-3.417209
23960,small_airport,4065.0,AF,30.1318,-4.0342
23962,small_airport,4511.0,AF,30.094575,-2.544772
23965,small_airport,6.0,AF,50.748,11.9582
23966,small_airport,1820.0,AF,43.62860107421875,3.102220058441162
23967,small_airport,30.0,AF,49.9085,11.494
23968,small_airport,4200.0,AF,42.307778,2.336111
23969,small_airport,879.0,AF,49.82,8.104
23970,small_airport,3.0,AF,49.14939880371094,11.275300025939941
23971,small_airport,2632.0,AF,49.08300018310547,9.517000198364258
23972,seaplane_base,4471.0,AF,44.082389,9.513207
23973,medium_airport,30.0,AF,44.94110107421875,10.389200210571289
23974,small_airport,507.0,AF,42.5459,3.8124
23975,medium_airport,49.0,AF,42.45920181274414,-0.3773530125617981
23976,medium_airport,29.0,AF,45.3046989440918,2.0144400596618652
23977,small_airport,559.0,AF,45.2388,4.766976
23978,small_airport,65.0,AF,48.516666412353516,5.366666793823242
23979,small_airport,975.0,AF,47.45470047,6.78082990646
23980,small_airport,1121.0,AF,50.233001708984375,10.300000190734863
23981,small_airport,5720.0,AF,47.3879814148,10.642050549
23982,small_airport,3400.0,AF,45.5549,9.5275
23983,small_airport,1465.0,AF,48.567407,8.457942
23984,small_airport,2050.0,AF,42.637494,12.188882
23985,medium_airport,49.0,AF,43.15950012207031,11.547300338745117
23986,small_airport,2313.0,AF,42.72,11.146889
23987,small_airport,279.0,AF,43.0614013671875,11.516799926757812
23988,small_airport,1520.0,AF,42.350556,11.097958
23989,small_airport,38.0,AF,43.292575,12.4449
23990,small_airport,1349.81139720298,AF,43.20000076293945,11.716667175292969
23991,small_airport,69.0,AF,43.266998291015625,11.967000007629395
23992,small_airport,246.0,AF,42.91699981689453,11.782999992370605
23993,small_airport,-62.0,AF,27.94059944152832,29.874399185180664
23994,small_airport,115.0,AF,31.448109,30.332373
23995,medium_airport,816.0,AF,31.837643,30.064358
23996,small_airport,100.0,AF,35.46030044555664,23.97410011291504
23997,small_airport,1349.81139720298,AF,31.330900192260742,29.822500228881836
23998,medium_airport,1059.3295871559633,AF,30.936001,30.836599
23999,small_airport,995.0,AF,33.500999450683594,24.994300842285156
24000,small_airport,670.0,AF,25.45210075378418,31.107500076293945
24001,small_airport,85.0,AF,25.283700942993164,31.457300186157227
24002,small_airport,20.0,AF,33.52579879760742,27.835100173950195
24003,small_airport,15.0,AF,33.206298828125,28.19659996032715
24004,small_airport,50.0,AS,32.552799224853516,31.000200271606445
24005,small_airport,325.0,AF,32.9557991027832,24.415800094604492
24006,small_airport,330.0,AF,25.50670051574707,29.345500946044922
24007,small_airport,121.0,AF,30.730300903299998,28.1012992859
24008,small_airport,1349.81139720298,AF,33.12192916870117,26.557218551635742
24009,small_airport,460.0,AF,25.589000701904297,29.555200576782227
24010,medium_airport,85.0,AF,30.5602,30.540501
24011,small_airport,1349.81139720298,AF,30.895099639892578,29.554100036621094
24012,small_airport,206.0,AF,28.547700881958008,29.811100006103516
24013,small_airport,13.0,AF,31.434200286865234,30.967599868774414
24014,small_airport,740.0,AF,27.01919937133789,30.732099533081055
24015,small_airport,22.0,AF,32.4922981262207,30.24690055847168
24016,medium_airport,49.0,AF,32.095298767089844,30.57270050048828
24017,small_airport,1056.0,AS,33.1540985107,30.407100677499997
24018,medium_airport,90.0,AF,31.6014,30.394899
24019,small_airport,1092.0,AF,31.69890022277832,28.97570037841797
24020,small_airport,16.0,AF,32.04410171508789,30.79520034790039
24021,small_airport,320.0,AF,25.878000259399,31.466600418091
24022,small_airport,740.0,AF,25.85110092163086,31.028600692749023
24023,small_airport,33.0,AF,31.129199981689453,30.57900047302246
24024,small_airport,39.0,AF,32.23460006713867,30.598800659179688
24025,small_airport,1349.81139720298,AS,32.68960189819336,29.60300064086914
24026,small_airport,1596.0,AS,32.975799560546875,30.027299880981445
24027,medium_airport,143.0,AF,28.46139907836914,30.92449951171875
24028,medium_airport,121.0,AS,33.8358001709,31.073299408
24029,medium_airport,772.0,AF,31.011999,27.046499
24030,medium_airport,-6.0,AF,29.94890022277832,31.183900833129883
24031,medium_airport,300.0,AF,31.360000610351562,30.091800689697266
24032,medium_airport,177.0,AF,29.696399688720703,30.917699813842773
24033,medium_airport,616.0,AF,31.611700058,22.375999450699997
24034,medium_airport,108.0,AF,31.016599655151367,29.20829963684082
24035,seaplane_base,382.0,AF,31.40559959411621,30.12190055847168
24036,medium_airport,550.0,AF,30.9154,30.1164
24037,small_airport,613.0,AF,29.00309944152832,25.41160011291504
24038,small_airport,59.0,AF,31.1914005279541,30.07469940185547
24039,seaplane_base,52.0,AF,33.799400329589844,27.178300857543945
24040,small_airport,56.0,AF,33.6682014465332,27.366899490356445
24041,medium_airport,324.0,AF,34.129629,31.068559
24042,medium_airport,49.0,AF,30.191200256347656,30.819799423217773
24043,small_airport,192.0,AF,30.590700149536133,25.473600387573242
24044,seaplane_base,294.0,AF,32.7066,25.671
24045,medium_airport,251.0,AF,34.5836982727,25.557100296
24046,medium_airport,310.0,AF,31.742778,26.342778
24047,medium_airport,94.0,AF,27.221700668300002,31.3253993988
24048,small_airport,3217.0,OC,147.598434,-9.13658
24049,small_airport,807.0,AF,30.8234004974,29.8120994568
24050,small_airport,859.0,AF,28.7166,22.585699
24051,medium_airport,8.0,AF,32.2400016784668,31.279399871826172
24052,medium_airport,4368.0,AS,34.0625,28.685300827
24053,medium_airport,143.0,AS,34.3950004578,27.9773006439
24054,medium_airport,662.0,AF,32.8199996948,23.9643993378
24055,medium_airport,553.0,AF,30.89569,30.108148
24056,medium_airport,2415.0,AS,34.7780990601,29.587799072299998
24057,small_airport,115.0,AS,33.64550018310547,28.208999633789062
24058,heliport,317.0,NA,-85.65429688,31.34600067
24059,heliport,1017.0,NA,-121.2369995,35.99349976
24060,small_airport,1349.81139720298,AF,37.862933,15.536688
24061,medium_airport,7661.0,AF,38.910701751708984,15.291899681091309
24062,medium_airport,194.0,AF,39.37009811401367,15.670000076293945
24063,medium_airport,46.0,AF,42.64500045776367,13.071800231933594
24064,small_airport,2018.0,AF,36.681711,15.104322
24065,small_airport,344.0,NA,-159.445999146,22.209199905400002
24067,small_airport,404.0,NA,-159.38999938964844,22.04129981994629
24068,heliport,487.0,NA,-155.114421844,19.718464488699997
24069,small_airport,1440.0,NA,-155.5019989013672,20.083599090576172
24071,heliport,119.0,NA,-155.8607,19.9205
24072,heliport,231.0,NA,-157.8560028076172,21.30430030822754
24074,small_airport,2250.0,NA,-155.848639,19.791195
24075,heliport,2707.0,NA,-155.663466,20.02174
24076,heliport,75.0,OC,145.62600708007812,14.960000038146973
24077,small_airport,1500.0,NA,-155.10800170898438,19.547500610351562
24078,heliport,6.0,NA,-157.96499633789062,21.39080047607422
24079,small_airport,1964.0,NA,-155.5780029296875,19.122800827026367
24080,small_airport,1520.0,NA,-155.38800048828125,20.02829933166504
24081,small_airport,1195.0,NA,-155.468994140625,19.21619987487793
24082,small_airport,2600.0,NA,-155.50900268554688,19.227500915527344
24083,small_airport,1400.0,NA,-155.13800048828125,19.763900756835938
24084,small_airport,675.0,NA,-155.11300659179688,19.84469985961914
24085,small_airport,385.0,NA,-159.44000244140625,21.942399978637695
24086,heliport,102.0,NA,-157.853645,21.308197
24087,heliport,175.0,NA,-157.8470001220703,21.313499450683594
24088,small_airport,480.0,NA,-159.427001953125,21.96579933166504
24089,heliport,80.0,OC,144.80499267578125,13.498100280761719
24090,small_airport,250.0,NA,-157.25900268554688,21.147899627685547
24091,heliport,102.0,NA,-156.691287,20.912204
24092,heliport,4000.0,NA,-155.25991,19.433268
24093,heliport,10.0,NA,-159.656005859375,22.17460060119629
24094,heliport,18.0,NA,-157.8990020751953,21.364099502563477
24095,heliport,125.0,NA,-157.83900451660156,21.521799087524414
24096,heliport,11.0,NA,-157.94700622558594,21.675199508666992
24097,heliport,13.0,NA,-158.005996704,21.7049007416
24098,heliport,125.0,OC,145.70199584960938,15.114399909973145
24099,heliport,175.0,OC,145.631096,14.960032
24101,small_airport,1296.0,AF,44.766700744599994,6.08333015442
24104,heliport,1199.3771003119025,AS,114.17232513427734,22.300174713134766
24105,heliport,1199.3771003119025,AS,114.43055725097656,22.543333053588867
24106,heliport,1199.3771003119025,AS,114.03410339355469,22.208171844482422
24108,small_airport,1180.0,NA,-144.6926,63.9958
24166,seaplane_base,8.0,NA,-87.87,31.063611
24167,small_airport,550.0,AF,19.30340003967285,28.587099075317383
24168,small_airport,490.0,AF,13.29010009765625,32.49480056762695
24169,small_airport,985.0,AF,13.954000473,31.739200592
24170,medium_airport,1722.0,AF,21.830900192260742,21.687700271606445
24171,small_airport,1558.0,AF,14.53279972076416,24.18589973449707
24172,small_airport,50.0,AF,20.1914005279541,30.765100479125977
24173,small_airport,800.0,AF,21.19179916381836,31.99850082397461
24174,small_airport,950.0,AF,20.875099182128906,32.525299072265625
24175,small_airport,16.0,AF,20.07550048828125,30.87019920349121
24176,small_airport,85.0,AF,20.026899337768555,31.97570037841797
24177,small_airport,1325.0,AF,14.656299591064453,27.240100860595703
24178,medium_airport,33.0,AF,23.118600845336914,32.45289993286133
24179,small_airport,846.0,AF,16.000999450683594,29.19809913635254
24180,small_airport,500.0,AF,21.618099212646484,27.257299423217773
24181,small_airport,1400.0,AF,13.422100067138672,26.332399368286133
24182,small_airport,910.0,AF,16.160299,29.1392
24183,medium_airport,253.0,AF,11.897899627700001,32.473400116
